,장소,주차장(1등급),주차장(2등급),주차장(3등급)
28304,서울특별시 강남구 신사동 539-13~538,0.0,0.0,7.0
28305,서울특별시 강남구 세곡동 537~533,0.0,1.0,3.0
28306,서울특별시 강남구 자곡동 651~659~652,0.0,0.0,0.0
28307,서울특별시 강남구 삼성동 Jul-70,0.0,0.0,0.0
28308,서울특별시 강남구 청담동 74-13,1.0,1.0,8.0
28309,서울특별시 강남구 율현동 밤고개로 부근,0.0,0.0,1.0
28310,서울특별시 강남구 논현동 63-22~15,0.0,0.0,7.0
28311,서울특별시 강남구 역삼동 765-32~766-10주변,1.0,0.0,4.0
28312,서울특별시 강남구 역삼동 673-43,0.0,0.0,7.0
28313,서울특별시 강남구 논현동 254-18~254-22,0.0,0.0,4.0
28314,서울특별시 강남구 논현동 May-39,0.0,0.0,10.0
28315,서울특별시 강남구 압구정동 515~513,0.0,0.0,9.0
28316,서울특별시 강남구 도곡동 174-5~14,0.0,0.0,4.0
28317,서울특별시 강남구 대치동 05월 03일,0.0,1.0,1.0
28318,서울특별시 강남구 논현동 28-21~7,0.0,0.0,8.0
28319,서울특별시 강남구 역삼동 788(32)~788(20),0.0,0.0,5.0
28320,서울특별시 강남구 논현동 Jan-36,0.0,0.0,10.0
28321,서울특별시 강남구 대치동 974~988-5,0.0,1.0,5.0
28322,서울특별시 강남구 신사동 587-11~10,0.0,0.0,12.0
28323,서울특별시 강남구 개포동 한신아파트,0.0,0.0,3.0
28324,서울특별시 강남구 삼성동 151-28,0.0,1.0,16.0
28325,서울특별시 강남구 논현동 242-9~18-28,0.0,0.0,4.0
28326,서울특별시 강남구 청담동 86-7~85-5,0.0,0.0,13.0
28327,서울특별시 강남구 논현동 133-13/168,1.0,0.0,9.0
28328,서울특별시 강남구 신사동 563-17 신사힐,1.0,0.0,8.0
28329,"서울특별시 강남구 세곡동 616주변,롯데마트",0.0,1.0,3.0
28330,서울특별시 강남구 개포동 185~189,0.0,2.0,2.0
28331,서울특별시 강남구 수서동 188/220/214-2,0.0,0.0,0.0
28332,서울특별시 강남구 자곡동 361-2,0.0,0.0,1.0
28333,서울특별시 강남구 청담동 May-96,1.0,1.0,8.0
28334,서울특별시 강남구 대치동 1014-4~1015-5,1.0,1.0,3.0
28335,서울특별시 강남구 대치동 943(24)~943(10),0.0,1.0,10.0
28336,서울특별시 강남구 자곡동 601~509,0.0,0.0,0.0
28337,서울특별시 강남구 세곡동 588~615,0.0,1.0,3.0
28338,서울특별시 강남구 역삼동 823-31~823-26,0.0,0.0,8.0
28339,서울특별시 강남구 대치동 991-3~991-11~992,0.0,1.0,6.0
28340,서울특별시 강남구 삼성동 123-33~124-8~15,0.0,1.0,14.0
28341,서울특별시 강남구 개포동 186-17 개포종합상가,0.0,2.0,4.0
28342,서울특별시 강남구 삼성동 봉은사로57,0.0,0.0,3.0
28343,서울특별시 강남구 삼성동 봉은사로 71  7,0.0,0.0,3.0
28344,서울특별시 강남구 삼성동 봉은사로 59 17,0.0,0.0,3.0
28345,서울특별시 강남구 율현동 123-1/100-5,1.0,1.0,0.0
28346,서울특별시 강남구 신사동 666-5~665-8,0.0,0.0,14.0
28347,서울특별시 강남구 청담동 52(3)~52(7),0.0,1.0,5.0
28348,서울특별시 강남구 논현동 122-25 새호시티라이프빌딩,1.0,0.0,4.0
28349,서울특별시 강남구 삼성동 142-3~140-34,0.0,1.0,9.0
28350,서울특별시 강남구 삼성동 44-36~45,0.0,0.0,5.0
28351,서울특별시 강남구 논현동 언주로134길20,0.0,0.0,4.0
28352,서울특별시 강남구 일원동 14 수서경찰서,1.0,1.0,0.0
28353,서울특별시 강남구 논현동 254~254(19),0.0,0.0,5.0
28354,서울특별시 강남구 자곡동 651~596,0.0,0.0,0.0
28355,서울특별시 강남구 청담동 102-101/6,0.0,0.0,3.0
28356,서울특별시 강남구 삼성동 140-31~141-3,0.0,1.0,6.0
28357,서울특별시 강남구 삼성동 160-6,1.0,2.0,8.0
28358,서울특별시 강남구 삼성동 168~167,0.0,2.0,10.0
28359,서울특별시 강남구 논현동 Apr-59,0.0,0.0,10.0
28360,서울특별시 강남구 도곡동 1190-2,0.0,0.0,2.0
28361,서울특별시 강남구 삼성동 143-9~8,0.0,1.0,12.0
28362,서울특별시 강남구 대치동 945-15 제주장학회관,0.0,1.0,9.0
28363,서울특별시 강남구 개포동 13(3)~14(5),0.0,2.0,0.0
28364,서울특별시 강남구 대치동 도곡로87길 15주변,0.0,2.0,7.0
28365,서울특별시 강남구 수서동 밤고개로5길 부근,0.0,0.0,0.0
28366,서울특별시 강남구 역삼동 700-45,0.0,0.0,3.0
28367,서울특별시 강남구 세곡동  623 부근,0.0,1.0,3.0
28368,서울특별시 강남구 세곡동 616~615,0.0,1.0,3.0
28369,서울특별시 강남구 논현동 248-1~238-5,0.0,0.0,8.0
28370,서울특별시 강남구 대치동 924-10 도곡초등학교,1.0,0.0,4.0
28371,서울특별시 강남구 수서동 715-716,1.0,1.0,0.0
28372,서울특별시 강남구 삼성동 Oct-38,0.0,0.0,9.0
28373,서울특별시 강남구 자곡동 662-649주변,0.0,0.0,0.0
28374,서울특별시 강남구 청담동 학동로97길 부근,0.0,0.0,3.0
28375,서울특별시 강남구 대치동 950-1 대치동송석빌딩,0.0,1.0,10.0
28376,서울특별시 강남구 자곡동 600~596,0.0,0.0,0.0
28377,서울특별시 강남구 역삼동 833-7~832-33,0.0,0.0,3.0
28378,서울특별시 강남구 대치동 143-8,0.0,1.0,7.0
28379,서울특별시 강남구 논현동 175~175-1,0.0,0.0,14.0
28380,서울특별시 강남구 삼성동 115-8/130-9,0.0,0.0,8.0
28381,서울특별시 강남구 역삼동 662-13~18,0.0,0.0,4.0
28382,서울특별시 강남구 논현동 11월 20일,0.0,0.0,3.0
28383,서울특별시 강남구 삼성동 삼성동 선정공원앞,0.0,0.0,9.0
28384,서울특별시 강남구 대치동 삼성로72길17,0.0,2.0,6.0
28385,서울특별시 강남구 개포동 185~187~189,0.0,2.0,2.0
28386,서울특별시 강남구 삼성동 45-2~15,0.0,0.0,6.0
28387,서울특별시 강남구 신사동 636-9~16,0.0,0.0,7.0
28388,서울특별시 강남구 논현동 선릉로121길주변,0.0,0.0,5.0
28389,서울특별시 강남구 율현동 Jan-70,0.0,2.0,3.0
28390,서울특별시 강남구 청담동 Jun-53,0.0,1.0,4.0
28391,서울특별시 강남구 논현동 152-5/175,0.0,0.0,12.0
28392,서울특별시 강남구 논현동 245-244-6,0.0,0.0,4.0
28393,서울특별시 강남구 개포동 1655,0.0,2.0,0.0
28394,서울특별시 강남구 논현동 58-1/29-1,0.0,0.0,9.0
28395,서울특별시 강남구 논현동 도산대로38길주변,0.0,0.0,6.0
28396,서울특별시 강남구 청담동 03월 05일,1.0,1.0,13.0
28397,서울특별시 강남구 율현동 294-3 현대 대리점앞,0.0,1.0,3.0
28398,서울특별시 강남구 청담동 Oct-70,1.0,1.0,8.0
28399,서울특별시 강남구 역삼동 824-16~8,0.0,0.0,4.0
28400,서울특별시 강남구 대치동 944(31)~945(27),0.0,2.0,10.0
28401,서울특별시 강남구 삼성동 Apr-82,0.0,0.0,5.0
28402,서울특별시 강남구 논현동 122-6~141-17~144,1.0,0.0,3.0
28403,서울특별시 강남구 자곡동 658~662,0.0,0.0,0.0
28404,서울특별시 강남구 청담동 69-16~18,0.0,1.0,3.0
28405,서울특별시 강남구 청담동 127-34~37,0.0,1.0,2.0
28406,서울특별시 강남구 대치동 900-4~899-31,1.0,0.0,3.0
28407,서울특별시 강남구 논현동 100~98-12주변,0.0,0.0,13.0
28408,서울특별시 강남구 신사동 818-14,1.0,0.0,6.0
28409,서울특별시 강남구 논현동 246~248-3,0.0,0.0,8.0
28410,서울특별시 강남구 청담동 Jan-91,1.0,1.0,8.0
28411,서울특별시 강남구 삼성동 봉은사로 57 44,0.0,0.0,3.0
28412,서울특별시 강남구 세곡동 587~616,0.0,1.0,3.0
28413,서울특별시 강남구 압구정동 494~493,0.0,0.0,5.0
28414,"서울특별시 강남구 신사동 422,434주변",1.0,0.0,6.0
28415,서울특별시 강남구 역삼동 테헤란4길45,0.0,0.0,6.0
28416,서울특별시 강남구 대치동 932-2 양지빌딩,1.0,0.0,4.0
28417,서울특별시 강남구 도곡동 544-10~14,0.0,0.0,4.0
28418,"서울특별시 강남구 청담동 21,14-5-29주변",1.0,0.0,14.0
28419,서울특별시 강남구 논현동 276,0.0,0.0,3.0
28420,"서울특별시 강남구 역삼동 770,770-2",0.0,0.0,11.0
28421,서울특별시 강남구 논현동 112-21~19~118-5,0.0,0.0,4.0
28422,서울특별시 강남구 삼성동 봉은사로68,0.0,0.0,3.0
28423,서울특별시 강남구 삼성동 14ㅣ-9,1.0,0.0,2.0
28424,서울특별시 강남구 세곡동 615/587,0.0,1.0,3.0
28425,서울특별시 강남구 역삼동 서울 강남구 논현동 279-165,0.0,0.0,13.0
28426,서울특별시 강남구 역삼동 서울 강남구 도곡동 556,0.0,0.0,4.0
28427,서울특별시 강남구 대치동 990-2~991,0.0,1.0,6.0
28428,서울특별시 강남구 논현동 112-21~19,0.0,0.0,4.0
28429,서울특별시 강남구 삼성동 Jan-93,0.0,1.0,11.0
28430,서울특별시 강남구 논현동 112-3~118-5,0.0,0.0,5.0
28431,서울특별시 강남구 삼성동 04월 06일,1.0,0.0,3.0
28432,서울특별시 강남구 역삼동 648~648-3,0.0,0.0,14.0
28433,서울특별시 강남구 역삼동 642-8~9,0.0,0.0,16.0
28434,서울특별시 강남구 삼성동 Jan-45,0.0,1.0,11.0
28435,서울특별시 강남구 역삼동 736-28/24,0.0,0.0,10.0
28436,서울특별시 강남구 신사동 레미안아파트,0.0,0.0,1.0
28437,서울특별시 강남구 역삼동 679-1/679-4,0.0,0.0,13.0
28438,서울특별시 강남구 삼성동 79~87,0.0,0.0,1.0
28439,서울특별시 강남구 대치2동 삼성로58길 부근,0.0,1.0,6.0
28440,서울특별시 강남구 삼성동 Sep-45,0.0,0.0,12.0
28441,서울특별시 강남구 논현동 107-1~5,0.0,0.0,7.0
28442,서울특별시 강남구 논현동 28~21-7,0.0,0.0,8.0
28443,서울특별시 강남구 일원동 700(7)~474(1),0.0,1.0,3.0
28444,서울특별시 강남구 청담동 Jan-92,1.0,1.0,8.0
28445,서울특별시 강남구 신사동 662~658,0.0,0.0,10.0
28446,서울특별시 강남구 논현동 150-15~28,1.0,0.0,13.0
28447,서울특별시 강남구 삼성동 삼성로104,0.0,0.0,9.0
28448,서울특별시 강남구 삼성동 삼성동  휴앞,0.0,0.0,9.0
28449,서울특별시 강남구 역삼동 141-9,0.0,0.0,11.0
28450,서울특별시 강남구 삼성동 삼성로120길37,0.0,0.0,4.0
28451,서울특별시 강남구 논현동 229-26~232-5,0.0,0.0,10.0
28452,서울특별시 강남구 청담동 62-13~49-21,1.0,1.0,8.0
28453,서울특별시 강남구 청담동 48-2 신한오피스텔,0.0,1.0,7.0
28454,서울특별시 강남구 논현동 50-1 논현빌딩,0.0,0.0,5.0
28455,서울특별시 강남구 대치동 1000-2~996-15,0.0,3.0,7.0
28456,서울특별시 강남구 세곡동 616~581,0.0,1.0,3.0
28457,서울특별시 강남구 삼성동 141-10/141-9,0.0,1.0,6.0
28458,서울특별시 강남구 역삼동 737~738-9,0.0,0.0,12.0
28459,서울특별시 강남구 대치동 890-27~891-24,0.0,1.0,10.0
28460,서울특별시 강남구 역삼동 168,0.0,0.0,11.0
28461,서울특별시 강남구 대치동 891-23/26,0.0,1.0,10.0
28462,서울특별시 강남구 청담동 Oct-84,1.0,1.0,8.0
28463,서울특별시 강남구 수서동 152,1.0,1.0,0.0
28464,서울특별시 강남구 일원동 740/690-1,0.0,0.0,3.0
28465,서울특별시 강남구 역삼동 623-1~613,0.0,0.0,17.0
28466,서울특별시 강남구 역삼동 732-18~731,0.0,0.0,5.0
28467,서울특별시 강남구 자곡동 664~649,0.0,0.0,0.0
28468,서울특별시 강남구 삼성동 141-10~141-2,0.0,1.0,6.0
28469,서울특별시 강남구 역삼동 736-28~31,0.0,0.0,10.0
28470,서울특별시 강남구 삼성동 Mar-58,0.0,0.0,9.0
28471,서울특별시 강남구 대치동 890-57~59~897-6,0.0,1.0,8.0
28472,서울특별시 강남구 논현동 238-5~248-1,0.0,0.0,8.0
28473,서울특별시 강남구 대치동 테헤란로70길1,0.0,1.0,9.0
28474,서울특별시 강남구 청담동 143~142,0.0,0.0,4.0
28475,서울특별시 강남구 일원동 611주변,0.0,0.0,3.0
28476,서울특별시 강남구 청담동 Dec-93,1.0,1.0,8.0
28477,서울특별시 강남구 삼성동 Aug-49,0.0,0.0,9.0
28478,서울특별시 강남구 신사동 압구정로32길 부근,0.0,0.0,11.0
28479,서울특별시 강남구 개포동 55번지,1.0,0.0,4.0
28480,서울특별시 강남구 논현동 10월 02일,0.0,0.0,5.0
28481,서울특별시 강남구 논현동 158~148-22,1.0,0.0,7.0
28482,서울특별시 강남구 논현동 279-67 180,0.0,0.0,2.0
28483,서울특별시 강남구 대치동 도곡로87길 31앞,0.0,2.0,6.0
28484,서울특별시 강남구 청담동 May-70,1.0,1.0,8.0
28485,서울특별시 강남구 논현동 254-22~25,0.0,0.0,4.0
28486,서울특별시 강남구 삼성동 Apr-57,0.0,0.0,5.0
28487,서울특별시 강남구 대치동 890-59/891-28,0.0,1.0,8.0
28488,서울특별시 강남구 논현동 93-4 스타벅스,0.0,0.0,15.0
28489,서울특별시 강남구 삼성동 봉은사로 61 47,0.0,0.0,3.0
28490,서울특별시 강남구 청담동 68-16~53-7,0.0,0.0,2.0
28491,서울특별시 강남구 세곡동 강남드림하이,0.0,0.0,0.0
28492,"서울특별시 강남구 역삼동 835-67,68",0.0,0.0,3.0
28493,서울특별시 강남구 세곡동 자곡로24,0.0,1.0,3.0
28494,서울특별시 강남구 율현동 232-4~434,0.0,1.0,3.0
28495,서울특별시 강남구 역삼동 642-14~12,0.0,0.0,14.0
28496,서울특별시 강남구 논현동 91-3 306(한우리),0.0,0.0,9.0
28497,서울특별시 강남구 세곡동 601~586,0.0,1.0,3.0
28498,서울특별시 강남구 압구정동 현대아파트116동(434),0.0,1.0,10.0
28499,서울특별시 강남구 삼성동 Jan-41,0.0,1.0,11.0
28500,서울특별시 강남구 역삼2동 선릉로85길 부근,0.0,0.0,4.0
28501,서울특별시 강남구 역삼동 825-27~826-26,0.0,0.0,3.0
28502,서울특별시 강남구 역삼동 601-18~20,1.0,0.0,8.0
28503,서울특별시 강남구 논현동 115-18 삼정빌딩,0.0,0.0,5.0
28504,서울특별시 강남구 삼성동 90-8~14,0.0,1.0,5.0
28505,서울특별시 강남구 신사동 663-5/664-15,0.0,0.0,13.0
28506,서울특별시 강남구 대치동 도곡로87길 19주변,0.0,2.0,7.0
28507,서울특별시 강남구 논현동 74-28~80-30,0.0,0.0,7.0
28508,서울특별시 강남구 역삼동 809-13~814,0.0,0.0,7.0
28509,서울특별시 강남구 청담동 도산대로502,0.0,1.0,8.0
28510,서울특별시 강남구 도곡동 논현로38길 10,0.0,2.0,5.0
28511,서울특별시 강남구 수서동 728-2,1.0,1.0,0.0
28512,서울특별시 강남구 대치동 890-59~896-36,0.0,1.0,8.0
28513,서울특별시 강남구 자곡동 631~632/636,0.0,0.0,0.0
28514,서울특별시 강남구 청담동 Feb-47,1.0,1.0,8.0
28515,서울특별시 강남구 신사동 568-5~552-21,1.0,0.0,8.0
28516,서울특별시 강남구 역삼동 736-43,0.0,0.0,13.0
28517,서울특별시 강남구 역삼동 837-26~36,0.0,0.0,1.0
28518,서울특별시 강남구 청담동 Jan-78,1.0,1.0,8.0
28519,서울특별시 강남구 일원동 675-1 대청어린이집,2.0,1.0,1.0
28520,서울특별시 강남구 논현동 강남대로118길초입,1.0,0.0,4.0
28521,서울특별시 강남구 대치동 도곡로87 21길 주변,0.0,0.0,2.0
28522,서울특별시 강남구 대치동 974~976-20,0.0,1.0,5.0
28523,서울특별시 강남구 세곡동 이마트 에브리데이 자곡점앞,0.0,0.0,0.0
28524,서울특별시 강남구 개포동 1273~658-1,1.0,0.0,6.0
28525,서울특별시 강남구 역삼동 825-18~826-37,0.0,0.0,7.0
28526,서울특별시 강남구 역삼동 642(19)~642(16),0.0,0.0,16.0
28527,서울특별시 강남구 논현동 175-1~175,0.0,0.0,16.0
28528,서울특별시 강남구 삼성동 Mar-38,0.0,0.0,9.0
28529,서울특별시 강남구 논현동 277-20 아모제논현빌딩,0.0,0.0,5.0
28530,서울특별시 강남구 일원동 746~716,0.0,0.0,3.0
28531,서울특별시 강남구 삼성동 163-3~164,1.0,2.0,6.0
28532,서울특별시 강남구 청담동 Nov-37,1.0,1.0,8.0
28533,서울특별시 강남구 삼성동 151-7~156,0.0,1.0,17.0
28534,서울특별시 강남구 대치동 972(2)~972(9),0.0,2.0,6.0
28535,서울특별시 강남구 세곡동 594~616,0.0,1.0,3.0
28536,서울특별시 강남구 삼성동 30~30-6,0.0,0.0,5.0
28537,서울특별시 강남구 신사동 574-3~574-6,1.0,0.0,6.0
28538,"서울특별시 강남구 역삼동 722~722-2,3",0.0,0.0,7.0
28539,"서울특별시 강남구 수서동 715,716주변",1.0,1.0,0.0
28540,서울특별시 강남구 삼성동 선릉로 120 32,0.0,0.0,4.0
28541,서울특별시 강남구 청담동 141-6과 142사잇길,0.0,0.0,8.0
28542,서울특별시 강남구 자곡동 에이스타워662~649,0.0,1.0,0.0
28543,서울특별시 강남구 역삼동 735-3~32,0.0,0.0,14.0
28544,서울특별시 강남구 삼성동 45-15 캉카스백화점 강남메종,0.0,0.0,6.0
28545,서울특별시 강남구 자곡동 361,0.0,0.0,1.0
28546,서울특별시 강남구 삼성동 삼성 언주중,0.0,0.0,3.0
28547,서울특별시 강남구 세곡동 613~615주변,0.0,1.0,3.0
28548,서울특별시 강남구 일원동 광평로31길8,0.0,0.0,0.0
28549,서울특별시 강남구 대치동 890-61~890-59,0.0,1.0,8.0
28550,서울특별시 강남구 신사동 563-16 신사힐,1.0,0.0,8.0
28551,서울특별시 강남구 역삼동 754(1)~755(4),0.0,0.0,3.0
28552,서울특별시 강남구 청담동 Oct-99,1.0,1.0,8.0
28553,"서울특별시 강남구 수서동 717,716",1.0,1.0,0.0
28554,서울특별시 강남구 세곡동 강남드림아이,0.0,1.0,3.0
28555,서울특별시 강남구 신사동 609-3~604,0.0,1.0,11.0
28556,서울특별시 강남구 청담동 82-3/82-1,0.0,0.0,14.0
28557,서울특별시 강남구 청담동 114-15,0.0,1.0,5.0
28558,서울특별시 강남구 율현동 162-2,1.0,1.0,0.0
28559,서울특별시 강남구 신사동 도산대로45길 부근,0.0,0.0,14.0
28560,서울특별시 강남구 세곡동 615 주변,0.0,1.0,3.0
28561,서울특별시 강남구 세곡동 613-615,0.0,1.0,3.0
28562,서울특별시 강남구 삼성2동 LG선릉에클라트 부근,0.0,1.0,9.0
28563,서울특별시 강남구 대치동 899-11~25,1.0,0.0,3.0
28564,서울특별시 강남구 청담동 Aug-72,1.0,1.0,8.0
28565,서울특별시 강남구 세곡동 618주변,0.0,1.0,3.0
28566,서울특별시 강남구 대치동 948~947-3,0.0,3.0,10.0
28567,서울특별시 강남구 세곡동 422-19~20,0.0,0.0,0.0
28568,서울특별시 강남구 청담동 52~62-14,0.0,1.0,5.0
28569,서울특별시 강남구 대치동 삼성로70길 18,0.0,2.0,4.0
28570,서울특별시 강남구 대치동 삼성로72길54,0.0,2.0,7.0
28571,서울특별시 강남구 청담동 82(1)~89(1),0.0,0.0,12.0
28572,서울특별시 강남구 역삼동 한국과학기술회관,0.0,0.0,14.0
28573,서울특별시 강남구 삼성동 봉은사로 71 33,0.0,0.0,3.0
28574,서울특별시 강남구 논현동 163-12~164-15,1.0,0.0,1.0
28575,서울특별시 강남구 삼성1동 영동대로116길 부근,0.0,1.0,5.0
28576,서울특별시 강남구 세곡동 614,0.0,1.0,3.0
28577,서울특별시 강남구 압구정동 한양아파트(486),0.0,0.0,2.0
28578,서울특별시 강남구 대치동 은마아파트,0.0,1.0,4.0
28579,서울특별시 강남구 청담동 강남세무서 부근,1.0,0.0,3.0
28580,서울특별시 강남구 청담동 Apr-41,1.0,1.0,8.0
28581,서울특별시 강남구 삼성동 Jan-52,0.0,1.0,11.0
28582,"서울특별시 강남구 청담동 63-19,65",1.0,1.0,3.0
28583,서울특별시 강남구 세곡동 헌릉로569길23-5,1.0,1.0,0.0
28584,서울특별시 강남구 청담동 85~86,0.0,0.0,13.0
28585,서울특별시 강남구 논현동 249-17,0.0,0.0,9.0
28586,서울특별시 강남구 세곡동 422-19/422-20,0.0,0.0,0.0
28587,서울특별시 강남구 개포동 14-2 강남구 건강가정지원센터,1.0,1.0,0.0
28588,서울특별시 강남구 논현동 Jun-92,0.0,0.0,13.0
28589,서울특별시 강남구 논현동 546-17,0.0,0.0,10.0
28590,서울특별시 강남구 논현동 28-28/39-13,0.0,0.0,8.0
28591,서울특별시 강남구 도곡동 1237-11,0.0,0.0,2.0
28592,서울특별시 강남구 대치동 891-52~26,0.0,1.0,13.0
